id,repository,subfolder,title,document_type,year,quarter,publication_date,source_url,download_url,local_path,file_type,source_domain,collected_date,notes,status
pr-0148,04_press_releases,04_press_releases/prescription_medicine,Merck Highlights New Data from Cardio-Pulmonary Pipeline at ACC.26 Showcasing Commitment to Advance Innovative Research,press_release_snapshot,2026,Q1,2026-03-16,https://www.merck.com/news/merck-highlights-new-data-from-cardio-pulmonary-pipeline-at-acc-26-showcasing-commitment-to-advance-innovative-research/,https://www.merck.com/news/merck-highlights-new-data-from-cardio-pulmonary-pipeline-at-acc-26-showcasing-commitment-to-advance-innovative-research/,04_press_releases/prescription_medicine/2026-03-16_merck-highlights-new-data-from-cardio-pulmonary-pipeline-at-acc-26-showcasing-commitment-to-advance-innovative.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Highlights-New-Data-from-Cardio-Pulmonary-Pipeline-at-ACC-26-Showcasing-Commitment-to-Advance-Innovative-Research-2026.pdf | API item ID: 3686016,snapshot_saved
pr-0149,04_press_releases,04_press_releases/research_and_development,KEYTRUDA® (pembrolizumab) Plus WELIREG® (belzutifan) Given as Adjuvant Therapy Reduced the Risk of Disease Recurrence or Death by 28% Compared to KEYTRUDA Monotherapy in Certain Patients With Earlier-Stage Renal Cell Carcinoma (RCC),press_release_snapshot,2026,Q1,2026-02-28,https://www.merck.com/news/keytruda-pembrolizumab-plus-welireg-belzutifan-given-as-adjuvant-therapy-reduced-the-risk-of-disease-recurrence-or-death-by-28-compared-to-keytruda-monotherapy-in-certain-patients-with/,https://www.merck.com/news/keytruda-pembrolizumab-plus-welireg-belzutifan-given-as-adjuvant-therapy-reduced-the-risk-of-disease-recurrence-or-death-by-28-compared-to-keytruda-monotherapy-in-certain-patients-with/,04_press_releases/research_and_development/2026-02-28_keytruda-pembrolizumab-plus-welireg-belzutifan-given-as-adjuvant-therapy-reduced-the-risk-of-disease-recurrenc.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-WELIREG-belzutifan-Given-as-Adjuvant-Therapy-Reduced-the-Risk-of-Disease-Recurrence-or-Death-by-28-Compar-EWB6O.pdf | API item ID: 3685315,snapshot_saved
pr-0150,04_press_releases,04_press_releases/research_and_development,WELIREG® (belzutifan) Plus LENVIMA® (lenvatinib) Reduced the Risk of Disease Progression or Death by 30% Compared to Cabozantinib in Certain Previously Treated Patients With Advanced Renal Cell Carcinoma (RCC),press_release_snapshot,2026,Q1,2026-02-28,https://www.merck.com/news/welireg-belzutifan-plus-lenvima-lenvatinib-reduced-the-risk-of-disease-progression-or-death-by-30-compared-to-cabozantinib-in-certain-previously-treated-patients-with-advanced-renal-ce/,https://www.merck.com/news/welireg-belzutifan-plus-lenvima-lenvatinib-reduced-the-risk-of-disease-progression-or-death-by-30-compared-to-cabozantinib-in-certain-previously-treated-patients-with-advanced-renal-ce/,04_press_releases/research_and_development/2026-02-28_welireg-belzutifan-plus-lenvima-lenvatinib-reduced-the-risk-of-disease-progression-or-death-by-30-compared-to.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/WELIREG-belzutifan-Plus-LENVIMA-lenvatinib-Reduced-the-Risk-of-Disease-Progression-or-Death-by-30-Compared-to-Cabozantinib-in-Certain-1PEF6.pdf | API item ID: 3685314,snapshot_saved
pr-0151,04_press_releases,04_press_releases/prescription_medicine,KEYTRUDA® (pembrolizumab) Plus Paclitaxel With or Without Bevacizumab Significantly Improved Key Secondary Endpoint of Overall Survival (OS) Versus Paclitaxel With or Without Bevacizumab in Patients With Platinum-Resistant Recurrent Ovarian Cancer,press_release_snapshot,2026,Q1,2026-02-27,https://www.merck.com/news/keytruda-pembrolizumab-plus-paclitaxel-with-or-without-bevacizumab-significantly-improved-key-secondary-endpoint-of-overall-survival-os-versus-paclitaxel-with-or-without-bevacizumab-in-patie/,https://www.merck.com/news/keytruda-pembrolizumab-plus-paclitaxel-with-or-without-bevacizumab-significantly-improved-key-secondary-endpoint-of-overall-survival-os-versus-paclitaxel-with-or-without-bevacizumab-in-patie/,04_press_releases/prescription_medicine/2026-02-27_keytruda-pembrolizumab-plus-paclitaxel-with-or-without-bevacizumab-significantly-improved-key-secondary-endpoi.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Paclitaxel-With-or-Without-Bevacizumab-Significantly-Improved-Key-Secondary-Endpoint-of-Overall-Survival--0LGXO.pdf | API item ID: 3685267,snapshot_saved
pr-0152,04_press_releases,04_press_releases/prescription_medicine,KEYTRUDA® (pembrolizumab) Plus Padcev® (enfortumab vedotin-ejfv) Reduced Risk of Event-Free Survival Events by 47% and Risk of Death by 35% for Cisplatin-Eligible Patients with Muscle-Invasive Bladder Cancer When Given Before and After Surgery,press_release_snapshot,2026,Q1,2026-02-27,https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-reduced-risk-of-event-free-survival-events-by-47-and-risk-of-death-by-35-for-cisplatin-eligible-patients-with-muscle-invasive/,https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-reduced-risk-of-event-free-survival-events-by-47-and-risk-of-death-by-35-for-cisplatin-eligible-patients-with-muscle-invasive/,04_press_releases/prescription_medicine/2026-02-27_keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-reduced-risk-of-event-free-survival-events-by-47-an.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Padcev-enfortumab-vedotin-ejfv-Reduced-Risk-of-Event-Free-Survival-Events-by-47-and-Risk-of-Death-by-35-f-N5521.pdf | API item ID: 3685261,snapshot_saved
pr-0153,04_press_releases,04_press_releases/animal_health,FDA Approves NUMELVI™ (atinvicitinib tablets) for Dogs from Merck Animal Health – The First and Only Second-Generation Janus Kinase (JAK) Inhibitor for the Control of Pruritus Associated with Allergic Dermatitis,press_release_snapshot,2026,Q1,2026-02-25,https://www.merck.com/news/fda-approves-numelvi-atinvicitinib-tablets-for-dogs-from-merck-animal-health-the-first-and-only-second-generation-janus-kinase-jak-inhibitor-for-the-control-of-pruritus-associat/,https://www.merck.com/news/fda-approves-numelvi-atinvicitinib-tablets-for-dogs-from-merck-animal-health-the-first-and-only-second-generation-janus-kinase-jak-inhibitor-for-the-control-of-pruritus-associat/,04_press_releases/animal_health/2026-02-25_fda-approves-numelvi-atinvicitinib-tablets-for-dogs-from-merck-animal-health-the-first-and-only-second-generat.html,html,www.merck.com,2026-06-12,Categories: Animal Health News | API item ID: 3684856,snapshot_saved
pr-0154,04_press_releases,04_press_releases/prescription_medicine,"Merck Announces Late-Breaking Data from Three Phase 3 Trials Evaluating Doravirine/Islatravir (DOR/ISL), an Investigational, Once-Daily, Two-Drug Regimen for the Treatment of Adults Living with HIV-1 at CROI 2026",press_release_snapshot,2026,Q1,2026-02-25,https://www.merck.com/news/merck-announces-late-breaking-data-from-three-phase-3-trials-evaluating-doravirine-islatravir-dor-isl-an-investigational-once-daily-two-drug-regimen-for-the-treatment-of-adults-living-with-hiv-1/,https://www.merck.com/news/merck-announces-late-breaking-data-from-three-phase-3-trials-evaluating-doravirine-islatravir-dor-isl-an-investigational-once-daily-two-drug-regimen-for-the-treatment-of-adults-living-with-hiv-1/,04_press_releases/prescription_medicine/2026-02-25_merck-announces-late-breaking-data-from-three-phase-3-trials-evaluating-doravirine-islatravir-dor-isl-an-inves.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Late-Breaking-Data-from-Three-Phase-3-Trials-Evaluating-DoravirineIslatravir-DORISL-an-Investigational-Once-Daily-Two-XHJZ6.pdf | API item ID: 3685165,snapshot_saved
pr-0155,04_press_releases,04_press_releases/corporate,Merck to Participate in the TD Cowen 46th Annual Health Care Conference,press_release_snapshot,2026,Q1,2026-02-24,https://www.merck.com/news/merck-to-participate-in-the-td-cowen-46th-annual-health-care-conference/,https://www.merck.com/news/merck-to-participate-in-the-td-cowen-46th-annual-health-care-conference/,04_press_releases/corporate/2026-02-24_merck-to-participate-in-the-td-cowen-46th-annual-health-care-conference.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-TD-Cowen-46th-Annual-Health-Care-Conference-2026.pdf | API item ID: 3685148,snapshot_saved
pr-0156,04_press_releases,04_press_releases/corporate,Merck Evolves Human Health Operating Structure to Support Portfolio Execution,press_release_snapshot,2026,Q1,2026-02-23,https://www.merck.com/news/merck-evolves-human-health-operating-structure-to-support-portfolio-execution/,https://www.merck.com/news/merck-evolves-human-health-operating-structure-to-support-portfolio-execution/,04_press_releases/corporate/2026-02-23_merck-evolves-human-health-operating-structure-to-support-portfolio-execution.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Evolves-Human-Health-Operating-Structure-to-Support-Portfolio-Execution-2026.pdf | API item ID: 3685047,snapshot_saved
pr-0157,04_press_releases,04_press_releases/research_and_development,Merck Announces Positive New Data for ENFLONSIA™ (clesrovimab) for Infants and Children Under 2 Years of Age at Increased Risk for Severe Respiratory Syncytial Virus (RSV) Disease Over Two RSV Seasons,press_release_snapshot,2026,Q1,2026-02-19,https://www.merck.com/news/merck-announces-positive-new-data-for-enflonsia-clesrovimab-for-infants-and-children-under-2-years-of-age-at-increased-risk-for-severe-respiratory-syncytial-virus-rsv-disease-over-two-rsv/,https://www.merck.com/news/merck-announces-positive-new-data-for-enflonsia-clesrovimab-for-infants-and-children-under-2-years-of-age-at-increased-risk-for-severe-respiratory-syncytial-virus-rsv-disease-over-two-rsv/,04_press_releases/research_and_development/2026-02-19_merck-announces-positive-new-data-for-enflonsia-clesrovimab-for-infants-and-children-under-2-years-of-age-at-i.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Positive-New-Data-for-ENFLONSIA-clesrovimab-for-Infants-and-Children-Under-2-Years-of-Age-at-Increased-Risk-for-Sever-BGT9M.pdf | API item ID: 3684999,snapshot_saved
pr-0158,04_press_releases,04_press_releases/research_and_development,Merck and Mayo Clinic Announce New Research and Development Collaboration to Support AI-Enabled Drug Discovery and Precision Medicine,press_release_snapshot,2026,Q1,2026-02-18,https://www.merck.com/news/merck-and-mayo-clinic-announce-new-research-and-development-collaboration-to-support-ai-enabled-drug-discovery-and-precision-medicine/,https://www.merck.com/news/merck-and-mayo-clinic-announce-new-research-and-development-collaboration-to-support-ai-enabled-drug-discovery-and-precision-medicine/,04_press_releases/research_and_development/2026-02-18_merck-and-mayo-clinic-announce-new-research-and-development-collaboration-to-support-ai-enabled-drug-discovery.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-and-Mayo-Clinic-Announce-New-Research-and-Development-Collaboration-to-Support-AI-Enabled-Drug-Discovery-and-Precision-Medicine-2026.pdf | API item ID: 3684979,snapshot_saved
pr-0159,04_press_releases,04_press_releases/research_and_development,Merck Advances Treatment of Bladder and Kidney Cancers with New Data at 2026 ASCO GU Cancers Symposium,press_release_snapshot,2026,Q1,2026-02-12,https://www.merck.com/news/merck-advances-treatment-of-bladder-and-kidney-cancers-with-new-data-at-2026-asco-gu-cancers-symposium/,https://www.merck.com/news/merck-advances-treatment-of-bladder-and-kidney-cancers-with-new-data-at-2026-asco-gu-cancers-symposium/,04_press_releases/research_and_development/2026-02-12_merck-advances-treatment-of-bladder-and-kidney-cancers-with-new-data-at-2026-asco-gu-cancers-symposium.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Advances-Treatment-of-Bladder-and-Kidney-Cancers-with-New-Data-at-2026-ASCO-GU-Cancers-Symposium-2026.pdf | API item ID: 3684839,snapshot_saved
pr-0160,04_press_releases,04_press_releases/prescription_medicine,"KEYTRUDA® (pembrolizumab) and KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph), Plus Paclitaxel ± Bevacizumab, Approved for Certain Adults with PD-L1+ (CPS ≥1) Platinum-Resistant Ovarian Carcinoma as Second or Third Line Treatment",press_release_snapshot,2026,Q1,2026-02-11,https://www.merck.com/news/keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-plus-paclitaxel-%c2%b1-bevacizumab-approved-for-certain-adults-with-pd-l1-cps-%e2%89%a51/,https://www.merck.com/news/keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-plus-paclitaxel-%c2%b1-bevacizumab-approved-for-certain-adults-with-pd-l1-cps-%e2%89%a51/,04_press_releases/prescription_medicine/2026-02-11_keytruda-pembrolizumab-and-keytruda-qlex-pembrolizumab-and-berahyaluronidase-alfa-pmph-plus-paclitaxel-bevaciz.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-and-KEYTRUDA-QLEX-pembrolizumab-and-berahyaluronidase-alfa-pmph-Plus-Paclitaxel--Bevacizumab-Approved-for-Cert-AJ2EB.pdf | API item ID: 3682744,snapshot_saved
pr-0161,04_press_releases,04_press_releases/financial,"Merck & Co., Inc., Rahway, N.J., USA Announces Fourth-Quarter and Full-Year 2025 Financial Results; Highlights Progress Advancing Broad, Diverse Pipeline",press_release_snapshot,2026,Q1,2026-02-03,https://www.merck.com/news/merck-highlights-progress-advancing-broad-diverse-pipeline/,https://www.merck.com/news/merck-highlights-progress-advancing-broad-diverse-pipeline/,04_press_releases/financial/2026-02-03_merck-and-co-inc-rahway-n-j-usa-announces-fourth-quarter-and-full-year-2025-financial-results-highlights-progr.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck--Co--Inc--Rahway-N-J--USA-Announces-Fourth-Quarter-and-Full-Year-2025-Financial-Results-Highlights-Progress-Advancing-Broad-Div-MCS77.pdf | API item ID: 3680429,snapshot_saved
pr-0162,04_press_releases,04_press_releases/financial,Merck Announces Second-Quarter 2026 Dividend,press_release_snapshot,2026,Q1,2026-01-27,https://www.merck.com/news/merck-announces-second-quarter-2026-dividend/,https://www.merck.com/news/merck-announces-second-quarter-2026-dividend/,04_press_releases/financial/2026-01-27_merck-announces-second-quarter-2026-dividend.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Announces-Second-Quarter-2026-Dividend-2026.pdf | API item ID: 3680313,snapshot_saved
pr-0163,04_press_releases,04_press_releases/research_and_development,Moderna & Merck Announce 5-Year Data for Intismeran Autogene in Combination With KEYTRUDA® (pembrolizumab) Demonstrated Sustained Improvement in the Primary Endpoint of Recurrence-Free Survival in Patients With High-Risk Stage III/IV Melanoma Following Complete Resection,press_release_snapshot,2026,Q1,2026-01-20,https://www.merck.com/news/moderna-merck-announce-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-pembrolizumab-demonstrated-sustained-improvement-in-the-primary-endpoint-of-recurrence-free-survival-i/,https://www.merck.com/news/moderna-merck-announce-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-pembrolizumab-demonstrated-sustained-improvement-in-the-primary-endpoint-of-recurrence-free-survival-i/,04_press_releases/research_and_development/2026-01-20_moderna-and-merck-announce-5-year-data-for-intismeran-autogene-in-combination-with-keytruda-pembrolizumab-demo.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Moderna--Merck-Announce-5-Year-Data-for-IntismeranAutogene-in-Combination-With-KEYTRUDA--2026.pdf | API item ID: 3680065,snapshot_saved
pr-0164,04_press_releases,04_press_releases/prescription_medicine,"Merck Initiates Phase 3 KANDLELIT-007 Trial Evaluating Calderasib (MK-1084), an Investigational Oral KRAS G12C Inhibitor, in Combination With KEYTRUDA QLEX™ (pembrolizumab and berahyaluronidase alfa-pmph) in Certain Patients With Advanced NSCLC",press_release_snapshot,2026,Q1,2026-01-07,https://www.merck.com/news/merck-initiates-phase-3-kandlelit-007-trial-evaluating-calderasib-mk-1084-an-investigational-oral-kras-g12c-inhibitor-in-combination-with-keytruda-qlex-pembrolizumab-and-berahyaluronidas/,https://www.merck.com/news/merck-initiates-phase-3-kandlelit-007-trial-evaluating-calderasib-mk-1084-an-investigational-oral-kras-g12c-inhibitor-in-combination-with-keytruda-qlex-pembrolizumab-and-berahyaluronidas/,04_press_releases/prescription_medicine/2026-01-07_merck-initiates-phase-3-kandlelit-007-trial-evaluating-calderasib-mk-1084-an-investigational-oral-kras-g12c-in.html,html,www.merck.com,2026-06-12,Categories: Prescription Medicine News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Initiates-Phase-3-KANDLELIT-007-Trial-Evaluating-Calderasib-MK-1084-an-Investigational-Oral-KRAS-G12C-Inhibitor-in-Combination--7KEWZ.pdf | API item ID: 3679416,snapshot_saved
pr-0165,04_press_releases,04_press_releases/corporate,Merck to Complete Acquisition of Cidara Therapeutics,press_release_snapshot,2026,Q1,2026-01-07,https://www.merck.com/news/merck-to-complete-acquisition-of-cidara-therapeutics/,https://www.merck.com/news/merck-to-complete-acquisition-of-cidara-therapeutics/,04_press_releases/corporate/2026-01-07_merck-to-complete-acquisition-of-cidara-therapeutics.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Complete-Acquisition-of-Cidara-Therapeutics-2026.pdf | API item ID: 3679415,snapshot_saved
pr-0166,04_press_releases,04_press_releases/financial,Merck to Hold Fourth-Quarter and Full-Year 2025 Sales and Earnings Conference Call Feb. 3,press_release_snapshot,2026,Q1,2026-01-07,https://www.merck.com/news/merck-to-hold-fourth-quarter-and-full-year-2025-sales-and-earnings-conference-call-feb-3/,https://www.merck.com/news/merck-to-hold-fourth-quarter-and-full-year-2025-sales-and-earnings-conference-call-feb-3/,04_press_releases/financial/2026-01-07_merck-to-hold-fourth-quarter-and-full-year-2025-sales-and-earnings-conference-call-feb-3.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Hold-Fourth-Quarter-and-Full-Year-2025-Sales-and-Earnings-Conference-Call-Feb--3-2026.pdf | API item ID: 3679413,snapshot_saved
pr-0167,04_press_releases,04_press_releases/financial,Merck to Participate in the 44th Annual J.P. Morgan Healthcare Conference,press_release_snapshot,2026,Q1,2026-01-05,https://www.merck.com/news/merck-to-participate-in-the-44th-annual-j-p-morgan-healthcare-conference/,https://www.merck.com/news/merck-to-participate-in-the-44th-annual-j-p-morgan-healthcare-conference/,04_press_releases/financial/2026-01-05_merck-to-participate-in-the-44th-annual-j-p-morgan-healthcare-conference.html,html,www.merck.com,2026-06-12,Categories: Financial News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-44th-Annual-J-P--Morgan-Healthcare-Conference-2026.pdf | API item ID: 3679304,snapshot_saved
pr-0001,04_press_releases,04_press_releases/corporate,Merck Reaches Agreement With U.S. Government to Expand Access to Medicines and Lower Costs for Americans,press_release_snapshot,2025,Q4,2025-12-19,https://www.merck.com/news/merck-reaches-agreement-with-u-s-government-to-expand-access-to-medicines-and-lower-costs-for-americans/,https://www.merck.com/news/merck-reaches-agreement-with-u-s-government-to-expand-access-to-medicines-and-lower-costs-for-americans/,04_press_releases/corporate/2025-12-19_merck-reaches-agreement-with-u-s-government-to-expand-access-to-medicines-and-lower-costs-for-americans.html,html,www.merck.com,2026-06-12,Categories: Corporate News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Reaches-Agreement-With-U-S--Government-to-Expand-Access-to-Medicines-and-Lower-Costs-for-Americans-2025.pdf | API item ID: 3679164,snapshot_saved
pr-0002,04_press_releases,04_press_releases/research_and_development,"KEYTRUDA® (pembrolizumab) Plus Padcev® (enfortumab vedotin-ejfv) Significantly Improved Event-Free Survival, Overall Survival and Pathologic Complete Response Rates for Cisplatin-Eligible Patients with MIBC When Given Before and After Surgery",press_release_snapshot,2025,Q4,2025-12-17,https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-survival-overall-survival-and-pathologic-complete-response-rates-for-cisplatin-eligible-pa/,https://www.merck.com/news/keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-survival-overall-survival-and-pathologic-complete-response-rates-for-cisplatin-eligible-pa/,04_press_releases/research_and_development/2025-12-17_keytruda-pembrolizumab-plus-padcev-enfortumab-vedotin-ejfv-significantly-improved-event-free-survival-overall.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/KEYTRUDA-pembrolizumab-Plus-Padcev-enfortumab-vedotin-ejfv-Significantly-Improved-Event-Free-Survival-Overall-Survival-and-Pathologic-MM55J.pdf | API item ID: 3679046,snapshot_saved
pr-0003,04_press_releases,04_press_releases/research_and_development,"Merck Receives Positive EU CHMP Opinion for Expanded Use of WINREVAIR™ (sotatercept) in Adults with Pulmonary Arterial Hypertension (PAH, WHO* Group 1 Pulmonary Hypertension)",press_release_snapshot,2025,Q4,2025-12-12,https://www.merck.com/news/merck-receives-positive-eu-chmp-opinion-for-expanded-use-of-winrevair-sotatercept-in-adults-with-pulmonary-arterial-hypertension-pah-who-group-1-pulmonary-hypertension/,https://www.merck.com/news/merck-receives-positive-eu-chmp-opinion-for-expanded-use-of-winrevair-sotatercept-in-adults-with-pulmonary-arterial-hypertension-pah-who-group-1-pulmonary-hypertension/,04_press_releases/research_and_development/2025-12-12_merck-receives-positive-eu-chmp-opinion-for-expanded-use-of-winrevair-sotatercept-in-adults-with-pulmonary-art.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Receives-Positive-EU-CHMP-Opinion-for-Expanded-Use-of-WINREVAIR-sotatercept-in-Adults-with-Pulmonary-Arterial-Hypertension-PAH--0T2H8.pdf | API item ID: 3678986,snapshot_saved
pr-0004,04_press_releases,04_press_releases/animal_health,FDA Conditionally Approves Merck Animal Health's EXZOLT™ CATTLE-CA1 for the Prevention and Treatment of New World Screwworm (Cochliomyia hominivorax) Larvae (myiasis),press_release_snapshot,2025,Q4,2025-12-04,https://www.merck.com/news/fda-conditionally-approves-merck-animal-healths-exzolt-cattle-ca1-for-the-prevention-and-treatment-of-new-world-screwworm-cochliomyia-hominivorax-larvae-myiasis/,https://www.merck.com/news/fda-conditionally-approves-merck-animal-healths-exzolt-cattle-ca1-for-the-prevention-and-treatment-of-new-world-screwworm-cochliomyia-hominivorax-larvae-myiasis/,04_press_releases/animal_health/2025-12-04_fda-conditionally-approves-merck-animal-health-s-exzolt-cattle-ca1-for-the-prevention-and-treatment-of-new-wor.html,html,www.merck.com,2026-06-12,Categories: Animal Health News | API item ID: 3678720,snapshot_saved
pr-0005,04_press_releases,04_press_releases/research_and_development,Merck Showcases Data for Alzheimer's Disease Candidates MK-2214 and MK-1167 at CTAD 2025,press_release_snapshot,2025,Q4,2025-12-01,https://www.merck.com/news/merck-showcases-data-for-alzheimers-disease-candidates-mk-2214-and-mk-1167-at-ctad-2025/,https://www.merck.com/news/merck-showcases-data-for-alzheimers-disease-candidates-mk-2214-and-mk-1167-at-ctad-2025/,04_press_releases/research_and_development/2025-12-01_merck-showcases-data-for-alzheimer-s-disease-candidates-mk-2214-and-mk-1167-at-ctad-2025.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Showcases-Data-for-Alzheimers-Disease-Candidates-MK-2214-and-MK-1167-at-CTAD-2025-2025.pdf | API item ID: 3678603,snapshot_saved
pr-0007,04_press_releases,04_press_releases/research_and_development,Merck to Participate in the 8th Annual Evercore ISI HealthCONx Conference,press_release_snapshot,2025,Q4,2025-11-26,https://www.merck.com/news/merck-to-participate-in-the-8th-annual-evercore-isi-healthconx-conference/,https://www.merck.com/news/merck-to-participate-in-the-8th-annual-evercore-isi-healthconx-conference/,04_press_releases/research_and_development/2025-11-26_merck-to-participate-in-the-8th-annual-evercore-isi-healthconx-conference.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-8th-Annual-Evercore-ISI-HealthCONx-Conference-2025.pdf | API item ID: 3678468,snapshot_saved
pr-0006,04_press_releases,04_press_releases/research_and_development,Merck to Participate in the Citi 2025 Global Healthcare Conference,press_release_snapshot,2025,Q4,2025-11-26,https://www.merck.com/news/merck-to-participate-in-the-citi-2025-global-healthcare-conference/,https://www.merck.com/news/merck-to-participate-in-the-citi-2025-global-healthcare-conference/,04_press_releases/research_and_development/2025-11-26_merck-to-participate-in-the-citi-2025-global-healthcare-conference.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-to-Participate-in-the-Citi-2025-Global-Healthcare-Conference-2025.pdf | API item ID: 3678471,snapshot_saved
pr-0008,04_press_releases,04_press_releases/research_and_development,Merck Data to be Presented at ASH 2025 Annual Meeting Showcase Continued Advancements in Hematology Pipeline and Novel Therapeutic Approaches,press_release_snapshot,2025,Q4,2025-11-24,https://www.merck.com/news/merck-data-to-be-presented-at-ash-2025-annual-meeting-showcase-continued-advancements-in-hematology-pipeline-and-novel-therapeutic-approaches/,https://www.merck.com/news/merck-data-to-be-presented-at-ash-2025-annual-meeting-showcase-continued-advancements-in-hematology-pipeline-and-novel-therapeutic-approaches/,04_press_releases/research_and_development/2025-11-24_merck-data-to-be-presented-at-ash-2025-annual-meeting-showcase-continued-advancements-in-hematology-pipeline-a.html,html,www.merck.com,2026-06-12,Categories: Research and Development News | Official PDF URL: https://s2.q4cdn.com/584635680/files/doc_news/Merck-Data-to-be-Presented-at-ASH-2025-Annual-Meeting-Showcase-Continued-Advancements-in-Hematology-Pipeline-and-Novel-Therapeutic-Ap-O5EZ6.pdf | API item ID: 3678156,snapshot_saved
